0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
190,92,132,181,132,128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132
92,132,181,132,128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183
132,181,132,128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181
181,132,128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132
132,128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191
128,190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122
190,12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105
12,181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190
181,132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131
132,7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12
7,112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181
112,128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138
128,113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132
113,80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161
80,170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113
170,149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184
149,170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128
170,135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181
135,30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190
30,177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92
177,189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132
189,9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181
9,149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132
149,177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7
177,173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128
173,149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190
149,149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12
149,128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181
128,181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132
181,190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112
190,92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128
92,132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113
132,181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80
181,77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170
77,132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149
132,128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135
128,190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30
190,12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177
12,181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189
181,132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9
132,128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149
128,181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7
181,190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177
190,92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173
92,132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149
132,181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149
181,132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111
132,105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128
105,190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181
190,7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190
7,12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116
12,181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186
181,132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185
132,113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186
113,128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185
128,181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135
181,190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127
190,92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135
92,132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135
132,181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189
181,132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113
132,128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128
128,190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113
190,12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189
12,181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189,135
181,132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189,135,127
132,7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189,135,127,135
7,172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189,135,127,135,135
172,179,172,179,172,179,172,111,128,181,190,92,132,112,7,181,132,160,128,190,12,181,145,132,175,121,137,128,181,190,92,132,183,181,132,191,122,105,190,131,12,181,138,132,161,113,184,128,181,190,92,132,181,132,7,128,190,12,181,132,112,128,113,80,170,149,135,30,177,189,9,149,7,177,173,149,149,111,128,181,190,116,186,185,186,185,135,127,135,135,189,113,128,113,189,135,127,135,135,189
