0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
156,70,70,145,145,153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3
70,70,145,145,153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92
70,145,145,153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3
145,145,153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3
145,153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116
153,70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116
70,70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152
70,156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3
156,156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3
156,152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122
152,70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122
70,70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153
70,95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3
95,95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3
95,153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3
153,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5
70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59
70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144
156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144
156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5
152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141
70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59
156,156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59
156,70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59
70,156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59
156,156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141
156,153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59
153,70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59
70,70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59
70,156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57
156,156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59
156,70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91
70,70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59
70,156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25
156,156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69
156,152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25
152,70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25
70,156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145
156,156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145
156,70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92
70,156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25
156,156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25
156,153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156
153,70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156
70,70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152
70,156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25
156,156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25
156,70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95
70,70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95
70,156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153
156,156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25
156,91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25
91,70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25
70,156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25
156,156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156
156,70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156
70,156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141
156,156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25
156,92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25
92,70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145
70,70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145
70,156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142
156,156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25
156,70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25
70,70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25,25
70,156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25,25,25
156,156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25,25,25,122
156,119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25,25,25,122,122
119,70,156,156,70,156,156,120,70,156,156,68,3,3,68,113,3,3,114,3,3,113,3,3,114,3,3,3,3,91,3,3,92,3,3,116,116,152,3,3,122,122,153,3,3,3,5,59,144,144,5,141,59,59,59,59,141,59,59,59,57,59,91,59,25,69,25,25,145,145,92,25,25,156,156,152,25,25,95,95,153,25,25,25,25,156,156,141,25,25,145,145,142,25,25,25,25,122,122,152
